Column1;Column2;Column3;Column4;Column5;Column6;Column7
;SlHa1;SlHa2;SlHa3;Ctr1;Ctr2;Ctr3
PITA_41259;22.268946062365;32.9583000091332;25.4607626774435;23.058926960836;23.0936461348846;26.994109425542
PITA_02340;4.38455932834129;24.1339809744298;7.82974781452356;4.86399240580135;8.02406348754465;12.3757609366331
PITA_37122;16.1536396307311;20.2002483926946;13.7443055161421;21.2574482920207;38.2610832149995;15.4489364712333
PITA_00474;12.5767622839263;11.4822464547948;10.4772165000099;11.7996852807403;9.5897344119436;13.0402313224926
PITA_48085;2.65381222504867;1.80739064566215;2.08417747580843;4.05332700483446;0.880689894974413;3.23929313106504
PITA_16987;95.6526232419718;93.6653622840206;99.5335567500945;89.983859507325;89.8303692873901;93.1089128185617
PITA_03280;5.88454015119489;4.25268387214622;4.50632967742363;5.22428813956442;3.71846844544752;4.40211630631915
PITA_13168;2.30766280439015;1.16948806484021;2.478481322583;2.88236587010451;2.93563298324804;3.40541072752991
PITA_32886;3.1153447859267;2.8705616136987;5.63291209677954;2.07170046913761;1.17425319329922;1.91035235934605
PITA_35834;2.76919536526818;4.67795225936085;2.14050659677623;2.16177440257838;1.27210762607415;3.57152832399479
PITA_28936;24.6919920069746;26.0476887168956;26.7563324597028;26.1214406978221;23.1915005676595;26.5788154343798
PITA_48461;6.92298841317045;10.6317096803656;7.3227857258134;8.19672794310969;5.87126596649608;8.97035020910318
PITA_30645;50.1916659954858;16.7981012949776;34.5860802742264;41.8843790499561;38.2610832149995;17.110112435882
PITA_36640;92.4218953158256;110.463463578998;104.772165000099;95.9287391144156;125.547237250241;76.5802119703068
PITA_39572;8.07681981536553;12.970685810046;7.77341869355577;6.12502747397207;9.2961711136188;10.1331733843573
PITA_45118;33.3457275234377;21.4760535543384;25.4044335564757;34.0479468406095;22.1151018071353;24.336227882104
PITA_08371;4.84609188921932;9.24958742191804;7.60443133065238;4.68384453891982;4.69701277319687;6.06329227096789
PITA_46033;3.80764362724375;5.20953774337912;2.25316483871182;1.53125686849302;1.27210762607415;0.498352789394621
PITA_44835;2.53842908482917;0.318951290410967;1.80253187096945;3.96325307139369;0.978544327749347;0.747529184091932
PITA_05705;17.0767047524871;26.3666400073066;14.3639258467878;11.6195374138588;18.2009244961379;23.4225811015472
PITA_33608;2.65381222504867;1.9137077424658;1.1829115403237;2.16177440257838;2.5442152521483;2.07646995581092
PITA_22217;18.3459192949017;14.7780764557081;8.16772254033033;10.6287241460104;2.64206968492324;12.3757609366331
PITA_09300;434.763672347104;484.912278521473;431.255750129442;443.974417929535;551.703291985082;438.301278272569
PITA_27202;3.23072792614621;5.52848903379009;0.168987362903386;0.450369667203829;111.358344497876;2.2425875522758
PITA_10350;8.42296923602405;3.72109838812795;6.0835450645219;9.45776301128041;4.99057607152167;22.425875522758
PITA_33480;2.9999616457072;5.52848903379009;3.83038022581009;8.73717154375428;8.31762678586945;4.40211630631915
PITA_25727;10.0383331990972;3.29583000091332;5.91455770161852;8.82724547719505;11.5468230674423;5.23270428864352
PITA_05773;2.07689652395114;2.02002483926946;2.08417747580843;1.98162653569685;1.76137978994883;3.23929313106504
PITA_32725;7.84605353492651;2.44529322648408;3.83038022581009;4.50369667203829;4.59915834042193;0.664470385859495
PITA_50544;11.3075477415117;35.8288616228319;32.6708901613213;15.9430862190155;21.5279752104856;18.1898768129037
PITA_00686;2.88457850548769;0.850536774429245;2.70379780645418;3.24266160386757;3.81632287822245;0.996705578789243
PITA_08860;33.9226432245352;25.8350545232883;33.7411434597094;42.695044450923;47.8508176269431;25.1668158644284
PITA_15988;1.4999808228536;2.65792742009139;2.64746868548638;9.63791087816194;7.53479132366998;0.332235192929748
PITA_42894;141.921262469994;98.5559487369887;132.429763395287;174.02283940756;133.473446305011;174.17429989342
PITA_40381;16.4997890513896;27.4298109753431;21.0107621209877;19.4559696232054;20.6472853155112;21.2630523475038
PITA_47795;32.1918961212426;40.5068138821928;29.9670923548672;33.2372814396426;27.5949500425316;37.5425768010615
PITA_32219;1.38459768263409;1.27580516164387;1.07025329838811;1.35110900161149;0.195708865549869;0.830587982324369
PITA_43721;1.26921454241458;0.744219677625589;1.46455714516268;1.53125686849302;2.15279752104856;0.747529184091932
PITA_32815;0.807681981536553;1.16948806484021;2.76012692742197;2.25184833601914;1.76137978994883;12.2096433401682
PITA_41380;14.8844250883165;5.31585484018278;24.0525346532486;13.3309421492333;10.568278739693;12.2927021384007
PITA_05348;18.4613024351212;17.2233696821922;16.9550654113064;10.6287241460104;18.005215630588;10.8807025684492
PITA_39530;59.3069340728269;59.3249400164398;60.835450645219;59.98923967155;68.7916662407791;55.4002184210354
PITA_30627;4.6153256087803;2.44529322648408;4.45000055645584;5.58458387332748;3.52275957989765;4.7343514992489
PITA_15422;3.34611106636572;5.7411232273974;8.95633023387947;1.62133080193378;8.70904451696919;3.65458712222722
PITA_41355;2.30766280439015;1.80739064566215;2.14050659677623;1.71140473537455;2.64206968492324;3.07317553460016
PITA_47586;17.9997698742432;21.2634193607311;21.4050659677623;16.4835298196601;24.1700448954089;22.0105815315958
PITA_39827;5.88454015119489;6.27270871141568;8.39303902420152;5.85480567364978;5.96912039927102;119.936904647639
PITA_05322;7.38452097404848;9.24958742191804;8.22405166129813;7.1158407418205;6.36053813037076;9.13646780556806
PITA_13041;4.84609188921932;11.9075148420094;8.5620263871049;4.59377060547906;9.68758884471854;10.1331733843573
PITA_40395;11.1921646012922;20.3065654894982;13.3500016693675;8.19672794310969;13.7974750212658;12.7079961295628
PITA_26447;1.84613024351212;1.38212225844752;2.30949395967961;3.1525876704268;1.85923422272376;0.996705578789243
PITA_09104;2.53842908482917;4.89058645296816;1.97151923387284;2.52207013634144;3.32705071434778;5.31576308687596
PITA_18527;4.15379304790227;3.72109838812795;4.05569670968127;6.21510140741284;7.82835462199478;5.73105707803814
PITA_13662;53.88392648251;35.7225445260283;70.5240594516798;78.9948396275516;58.7126596649608;42.775281089705
PITA_50318;2.30766280439015;1.70107354885849;2.70379780645418;1.89155260225608;2.05494308827363;3.73764592045966
PITA_03960;5.30762445009735;8.08009935707783;5.01329176613379;8.37687580999122;5.57770266817128;5.14964549041109
PITA_07250;18.3459192949017;17.7549551662105;13.6316472742065;21.2574482920207;18.4944877944627;17.4423476288117
PITA_21502;2.65381222504867;3.50846419452063;0;3.4228094707491;2.73992411769817;3.98682231515697
PITA_32524;49.0378345932907;56.0291100155265;37.4588654435839;40.1729743145815;50.3950328790914;56.1477476051273
PITA_41419;24.2304594460966;20.6255167799092;20.3911417903419;9.90813267848424;13.7974750212658;18.6051708040659
PITA_23245;12.2306128632678;16.6917841981739;9.40696320162183;19.0055999560016;18.005215630588;13.6216429101196
PITA_29489;4.6153256087803;7.12324548584493;4.33734231452025;5.22428813956442;2.93563298324804;5.06658669217865
PITA_20620;6.92298841317045;4.46531806575353;7.66076045162017;8.64709761031352;9.68758884471854;9.71787939319512
PITA_25918;48.1147694715347;35.9351787196356;48.724689637143;55.2153211991894;77.5007107577483;48.091044176581
PITA_20522;13.3844442654629;11.0569780675802;9.8575961693642;10.2684284122473;10.568278739693;13.9538781030494
PITA_04639;117.22927046302;179.037991017356;124.093053492053;109.34975519709;167.820352209013;87.7931497316858
PITA_14830;1.03844826197557;1.27580516164387;0.619620330645749;1.35110900161149;0;2.15952875404336
PITA_44112;72.9221446187288;40.2941796885855;51.0905127177904;74.220921155191;57.7341153372115;64.8689214195332
