Column1;SlHa1;SlHa2;SlHa3;Ctr1;Ctr2;Ctr3
PITA_39293;45;30;95;79;51;46
PITA_14208;1823;2320;3495;1196;1694;1402
PITA_04245;4;2;9;1;8;19
PITA_25643;0;0;0;0;0;1
PITA_31092;0;0;0;0;0;0
PITA_16586;21;25;60;55;28;34
PITA_08933;10;2;41;54;17;12
PITA_39376;0;0;0;1;0;0
PITA_24847;49;13;18;29;24;21
PITA_00826;3;5;7;2;2;0
PITA_38040;2;0;0;0;1;0
PITA_14263;206;25;102;79;102;7
PITA_45122;0;0;0;0;0;1
PITA_14828;2802;2111;4759;2927;3109;2247
PITA_04369;2;0;2;2;2;0
PITA_38581;60;62;90;52;57;406
PITA_16546;0;0;0;0;0;0
PITA_30143;9;2;3;3;3;4
PITA_30886;7;23;30;14;17;31
PITA_42980;0;0;0;0;0;0
PITA_22086;232;224;321;183;213;151
PITA_48539;0;0;0;0;0;0
PITA_44786;0;0;0;0;0;0
PITA_27514;0;0;0;0;0;0
PITA_33312;0;0;0;0;0;0
PITA_29014;323;498;786;461;401;510
PITA_13198;88;115;231;115;107;161
PITA_02181;2;1;7;1;5;0
PITA_35996;459;340;1130;764;671;622
PITA_29319;33;81;96;24;83;46
PITA_13444;0;0;0;0;0;0
PITA_32879;33;41;69;67;46;40
PITA_47932;0;0;0;0;0;0
PITA_12791;12;16;20;6;12;14
PITA_48617;1154;1011;2463;1364;1358;1610
PITA_12581;0;0;0;6;5;0
PITA_42662;0;1;16;4;2;2
PITA_38512;136;140;22;80;26;10
PITA_12749;1;1;2;0;0;1
PITA_06460;0;0;0;0;1;3
PITA_27001;0;0;0;0;0;0
PITA_38729;866;1266;2018;1093;1210;1359
PITA_20145;0;0;0;0;0;0
PITA_08709;194;225;421;194;236;247
PITA_02609;0;0;0;0;0;0
PITA_05455;0;0;0;0;0;0
PITA_01378;10;5;38;13;10;17
PITA_45062;316;455;687;254;421;465
PITA_00878;0;0;0;0;0;0
PITA_02332;0;0;0;1;0;0
PITA_44238;0;0;0;0;0;0
PITA_29282;23;37;30;28;14;15
PITA_26498;35;46;50;63;57;36
PITA_36095;588;441;1154;623;690;706
PITA_51416;3;3;3;10;2;3
PITA_34580;0;3;8;5;4;12
PITA_00594;0;0;0;0;0;0
PITA_47321;181;42;124;259;67;89
PITA_16663;361;447;479;483;262;498
PITA_41637;9;1;20;11;4;6
PITA_05722;469;171;594;514;631;147
PITA_47187;1;8;14;6;0;2
PITA_41581;194;320;514;246;251;306
PITA_40774;6;3;2;0;0;2
PITA_23953;230;321;367;309;305;319
PITA_12907;0;0;16;0;0;0
PITA_50342;31;12;138;139;27;99
PITA_18240;1;2;3;2;3;1
PITA_26976;50;83;130;47;36;98
PITA_32903;16;8;55;23;7;20
PITA_15569;105;125;256;115;85;116
PITA_37859;90;177;249;150;177;187
PITA_05401;13;7;27;9;11;16
PITA_51012;1964;2302;4597;1833;3069;2198
PITA_33573;0;0;0;0;0;0
PITA_48491;1;0;0;7;0;0
PITA_04274;8;2;5;10;5;3
PITA_43783;0;0;0;0;0;0
PITA_14391;0;0;0;0;0;0
PITA_19908;172;357;797;391;253;338
PITA_04759;0;0;0;0;0;0
PITA_50751;444;639;879;590;616;730
PITA_07351;190;237;568;250;237;290
PITA_10060;80;126;195;130;90;179
PITA_51677;15;6;25;13;14;18
PITA_01000;0;0;0;0;0;0
PITA_09715;697;2084;1163;583;1146;1488
PITA_09363;0;1;2;1;1;1
PITA_23954;0;0;0;0;0;0
PITA_43924;2;2;16;4;2;6
PITA_18485;0;0;0;0;0;0
PITA_05666;0;1;2;0;1;0
PITA_43538;39;87;90;70;60;116
PITA_16022;63;34;144;65;44;98
PITA_09263;0;0;0;0;0;0
PITA_02084;0;0;0;0;0;0
PITA_43571;10;4;25;19;20;19
PITA_09286;0;0;0;0;1;2
PITA_28924;1;6;2;0;0;1
PITA_09565;490;680;743;687;751;608
PITA_25392;1;4;10;1;0;4
PITA_21527;55;254;305;209;103;289
PITA_23815;5;6;15;16;6;8
PITA_50249;0;0;0;0;0;0
PITA_33014;28;21;53;19;35;12
PITA_45717;10;7;21;14;18;27
PITA_24013;2;0;32;0;21;0
PITA_16135;0;0;0;0;0;0
PITA_07787;86;20;44;36;36;0
PITA_06324;249;364;617;338;537;354
PITA_04314;3;1;1;4;4;0
PITA_42997;1399;2392;3106;1803;1958;2494
PITA_36840;20;9;0;6;7;13
PITA_47319;270;130;325;333;203;405
PITA_46905;791;596;1550;1238;743;1199
PITA_10662;0;0;0;0;1;0
PITA_14402;6;7;29;16;7;0
PITA_09013;4;7;16;16;50;15
PITA_24963;0;0;0;0;0;0
PITA_51499;0;0;0;0;0;0
PITA_45123;0;0;0;0;0;0
PITA_45037;2;0;12;0;1;8
PITA_42548;562;429;1059;701;664;428
PITA_28012;135;148;222;60;130;124
PITA_02115;34;17;6;20;16;6
PITA_44566;0;0;0;0;0;0
PITA_00400;0;0;0;1;0;0
PITA_17911;232;299;336;98;86;89
PITA_41594;130;242;314;355;199;382
PITA_38329;0;0;0;0;0;0
PITA_44106;1300;1773;3137;1443;1152;1786
PITA_23170;0;0;0;0;0;0
PITA_15463;286;125;429;378;378;109
PITA_49512;0;0;0;0;0;0
PITA_02982;11;40;17;19;2;6
PITA_40968;0;0;0;0;0;0
PITA_05114;1;0;1;0;1;0
PITA_00266;691;897;1228;998;919;921
PITA_12024;6;64;36;29;41;0
PITA_39846;155;245;421;244;295;289
PITA_36493;41;67;188;65;74;100
PITA_05326;370;401;717;437;388;333
PITA_05276;1080;683;1768;3396;2847;860
PITA_32054;1126;1163;2778;2762;2988;1786
PITA_27190;532;766;1203;703;857;804
PITA_33112;1810;1868;2920;2119;1621;2362
PITA_39132;5;8;8;9;7;11
PITA_15257;0;0;0;0;0;0
PITA_45648;178;270;382;271;234;253
PITA_39176;42;41;128;70;84;42
PITA_12466;0;0;0;0;0;0
PITA_06120;341;167;644;277;408;301
PITA_30779;0;0;0;0;0;0
PITA_18763;592;547;1274;876;772;724
PITA_27469;0;0;0;0;0;0
PITA_10776;2625;4061;5029;2517;3461;3665
PITA_49392;0;0;0;4;0;1
PITA_05901;458;612;1069;590;456;795
PITA_26862;11;3;31;7;2;5
PITA_04386;339;767;913;333;499;772
PITA_08021;101;111;213;97;105;133
PITA_26406;2;3;14;12;4;14
PITA_13993;8;12;11;2;17;27
PITA_49481;17;26;26;24;22;41
PITA_40280;0;0;0;0;0;0
PITA_23414;0;0;0;0;0;0
PITA_28640;243;260;397;357;214;418
PITA_09668;56;23;32;42;34;40
PITA_10243;178;189;365;242;179;239
PITA_45645;167;159;264;145;123;165
PITA_09033;0;0;0;0;0;0
PITA_16498;0;1;0;0;0;0
PITA_24449;8;7;23;7;6;5
PITA_24645;0;0;0;0;0;0
PITA_09431;37;28;71;61;22;60
PITA_35460;17;8;30;28;12;3
PITA_01835;0;0;0;0;0;0
PITA_33717;0;0;0;0;0;0
PITA_22480;82;131;168;116;92;192
PITA_11399;21;12;30;22;11;19
PITA_22774;278;491;599;364;464;429
PITA_23111;0;0;5;0;2;0
PITA_42075;0;0;0;0;0;0
PITA_06336;0;0;0;0;0;2
PITA_14514;14;0;8;0;0;0
PITA_36777;5;0;12;6;2;37
PITA_29035;0;0;0;0;0;0
PITA_47033;8;3;14;19;33;9
PITA_36561;0;0;0;0;0;0
PITA_50470;165;257;426;121;286;274
PITA_14611;38;22;98;56;49;41
PITA_34772;579;680;1084;501;601;543
PITA_28656;7;1;9;11;5;7
PITA_10281;399;513;990;315;588;792
PITA_21455;0;0;0;0;0;0
PITA_36338;0;0;0;0;0;0
PITA_20158;0;1;17;2;4;0
PITA_37040;0;0;0;0;0;0
PITA_42772;153;192;342;199;170;261
PITA_30925;164;205;513;84;49;86
PITA_20593;2;0;0;1;0;0
PITA_21476;73;92;182;110;114;40
PITA_32212;25;10;25;36;14;22
PITA_13501;39;56;122;58;50;149
PITA_42290;301;520;687;297;375;513
PITA_30120;19;17;50;87;47;46
PITA_16853;0;0;0;0;0;0
PITA_34711;1;0;0;0;0;0
PITA_43417;590;404;1128;899;826;592
PITA_30695;60;55;99;50;55;49
PITA_25734;9;5;17;9;20;16
PITA_14324;0;0;0;0;0;0
PITA_20029;344;445;716;578;642;584
PITA_10825;329;609;832;403;514;560
PITA_21110;73;53;125;163;63;104
PITA_12380;618;695;1182;637;838;1284
PITA_42299;240;254;350;287;342;440
PITA_30654;149;198;223;190;121;175
PITA_33532;0;0;0;0;0;0
PITA_49175;0;0;0;0;0;0
PITA_06983;16;18;25;15;16;13
PITA_01637;1151;261;1255;1153;610;538
PITA_43347;73;2;26;10;24;1
PITA_39389;0;0;0;0;0;0
PITA_32715;237;104;436;325;155;248
PITA_50332;0;0;0;0;0;0
PITA_38774;0;0;0;0;0;0
PITA_46280;75;68;178;80;71;96
PITA_17417;1;0;0;0;0;0
PITA_43818;2;3;5;2;2;4
PITA_37354;0;0;0;0;0;0
PITA_41827;16;57;64;47;84;18
PITA_31692;18;13;3;43;33;22
PITA_24807;0;0;0;0;1;0
PITA_20641;118;85;272;190;200;189
PITA_45996;19;12;22;18;22;2
PITA_01889;0;2;5;5;1;10
PITA_26729;12;5;1;5;1;13
PITA_50798;0;0;0;0;0;1
PITA_48368;28;36;35;30;19;331
PITA_35293;91;139;197;175;155;176
PITA_30419;51;110;147;87;79;118
PITA_40920;2;0;10;0;5;1
PITA_28702;69;70;115;85;165;56
PITA_06540;52;90;147;58;76;123
PITA_10874;5;1;17;7;3;11
PITA_34211;1;1;3;1;4;2
PITA_51644;5;4;6;2;1;1
PITA_26584;0;0;2;0;2;0
PITA_01068;540;384;866;707;710;372
PITA_43397;0;0;1;1;0;0
PITA_40620;3;4;20;5;2;7
PITA_30523;0;0;0;0;0;0
PITA_12123;0;0;0;0;0;0
PITA_20853;7;25;27;20;5;19
PITA_07001;0;0;0;0;0;0
PITA_16160;0;0;0;0;0;0
PITA_28521;2107;1759;4277;3077;2611;2766
PITA_18534;0;10;16;0;14;9
PITA_20131;100;53;151;121;88;45
PITA_42799;0;0;0;0;0;0
PITA_14220;9;12;17;11;13;25
PITA_26001;0;0;0;0;47;0
PITA_16435;1;0;0;1;1;12
PITA_32682;0;0;0;1;0;1
PITA_38465;0;0;0;0;0;0
PITA_40013;113;48;204;135;70;87
PITA_04236;193;279;558;290;168;226
PITA_42821;0;1;0;0;0;0
PITA_46149;131;131;258;192;260;286
PITA_49785;0;0;0;0;0;0
PITA_34146;83;129;188;119;173;232
PITA_11919;0;0;0;0;0;0
PITA_26021;63;44;74;73;124;121
PITA_02195;0;15;0;0;4;1
PITA_50429;830;599;1496;1185;902;1409
PITA_50698;0;0;0;0;0;0
PITA_09900;3;0;3;1;0;1
PITA_46702;0;0;0;0;0;0
PITA_47238;1;0;0;1;0;0
PITA_14504;0;0;0;0;0;0
PITA_45710;12;6;51;16;9;26
PITA_00191;38;24;98;64;74;18
PITA_15457;1;0;3;0;1;2
PITA_32393;0;0;0;0;0;0
PITA_45105;0;3;32;7;9;18
PITA_35713;516;560;916;396;359;378
PITA_30035;12;25;14;17;16;17
PITA_34683;0;0;0;0;0;0
PITA_24860;193;102;322;265;291;199
PITA_42969;5;19;43;9;7;33
PITA_41429;18;17;2;61;32;6
PITA_21222;0;0;0;0;0;0
PITA_50334;0;0;0;0;0;0
PITA_33782;8;6;18;12;10;12
PITA_33248;0;4;3;0;0;0
PITA_07868;0;0;1;0;4;1
PITA_13466;0;0;0;0;0;0
PITA_16555;25;28;39;10;10;6
PITA_42345;0;0;0;0;0;0
PITA_17508;700;974;1438;713;677;901
PITA_39867;0;0;0;0;0;0
PITA_21154;52;74;61;9;67;73
PITA_37767;199;161;286;304;249;138
PITA_07770;5;10;31;20;21;9
PITA_45259;0;0;0;0;0;0
PITA_48228;15;5;15;17;25;10
PITA_44183;171;107;191;186;103;28
PITA_48801;0;0;0;0;0;0
PITA_14457;0;0;0;2;0;0
PITA_06338;0;0;0;0;0;0
PITA_32808;335;549;804;660;692;758
PITA_27296;266;278;466;460;264;379
PITA_38509;409;329;841;597;456;591
PITA_40487;0;0;0;0;0;0
PITA_04611;0;0;0;0;0;0
PITA_01450;0;0;0;0;0;0
PITA_39101;0;0;0;0;0;0
PITA_46956;6;13;10;11;2;15
PITA_23041;348;263;796;514;492;474
PITA_35629;14;40;56;36;44;43
PITA_25848;8;0;12;3;3;4
PITA_07855;94;60;170;85;63;79
PITA_06399;0;22;10;5;12;11
PITA_14415;924;1708;1835;187;1358;941
PITA_29420;79;49;120;56;89;73
PITA_10654;0;0;1;0;0;0
PITA_29531;4;0;3;27;0;0
PITA_43711;3;3;5;2;2;0
PITA_08961;470;933;1235;378;646;250
PITA_41073;1;2;6;10;5;4
PITA_13111;11;5;28;4;7;6
PITA_29687;0;0;2;1;0;0
PITA_00894;3;5;1;2;0;6
PITA_26566;84;115;321;154;325;398
PITA_26934;5;42;16;5;25;0
PITA_46004;124;179;418;144;129;240
PITA_28984;8;0;9;7;3;7
PITA_23675;0;0;0;0;0;0
PITA_18824;18;10;24;30;0;0
PITA_44404;0;0;0;0;0;0
PITA_23801;328;373;770;428;436;527
PITA_43133;0;0;0;0;0;0
PITA_01112;8;1;0;3;2;13
PITA_42527;62;132;107;50;101;143
PITA_32936;1;0;3;2;3;7
PITA_50984;0;0;0;0;0;0
PITA_31404;0;0;0;0;0;0
PITA_14101;2;0;5;6;2;1
PITA_30105;0;0;0;0;0;0
PITA_33193;219;238;454;306;289;248
PITA_10522;0;0;0;0;0;0
PITA_19936;144;67;267;130;0;104
PITA_36981;1142;1926;2233;2840;1798;2108
PITA_26353;1;0;0;0;0;0
PITA_34750;10;1;21;2;1;2
PITA_00292;94;70;186;124;98;163
PITA_28341;355;339;764;385;371;567
PITA_18305;945;1145;1936;1064;1041;1415
PITA_28079;0;0;0;0;0;0
PITA_11215;10;21;37;15;17;10
PITA_07182;0;0;0;0;0;0
PITA_06199;0;0;0;1;0;0
PITA_37753;90;121;237;163;85;114
PITA_27294;0;0;0;0;0;0
PITA_14516;0;0;0;0;0;0
PITA_27039;281;295;436;194;239;109
PITA_22596;18;16;6;16;8;9
PITA_00446;16;11;27;29;12;10
PITA_42523;0;0;0;0;0;0
PITA_40899;6;2;6;5;2;0
PITA_44668;112;7;77;39;74;0
PITA_39866;55;102;91;50;44;60
PITA_44884;0;0;0;0;0;0
PITA_22484;251;139;209;234;233;514
PITA_25786;37;8;49;53;30;241
PITA_18487;0;0;0;0;0;0
PITA_03534;95;186;266;176;157;197
PITA_16416;0;2;4;0;1;0
PITA_31040;0;0;0;6;0;0
PITA_20579;0;0;0;0;0;0
PITA_25650;829;805;1348;1276;964;971
PITA_20202;0;0;0;0;0;0
PITA_34863;0;0;0;0;0;0
PITA_22037;1019;1120;1554;728;815;784
PITA_28473;0;0;0;0;0;0
PITA_47406;0;0;0;0;0;0
PITA_26344;0;0;0;0;0;0
PITA_03223;0;0;0;0;0;0
PITA_35422;1;2;6;1;1;1
PITA_16385;908;1123;2987;378;835;566
PITA_02267;88;114;225;131;127;169
PITA_37271;1457;1671;3279;2157;2181;1919
PITA_26299;0;0;0;0;0;0
PITA_32551;8;6;20;11;6;9
PITA_25645;308;222;1019;355;241;321
PITA_30049;3;11;5;1;5;5
PITA_27250;121;111;236;215;194;304
PITA_16264;0;0;0;0;0;0
PITA_51091;0;0;0;0;0;0
PITA_09279;9;32;7;0;0;7
PITA_29808;479;414;1015;661;565;665
PITA_36419;5;3;7;3;6;10
PITA_10157;2;1;0;0;5;0
PITA_35341;1;19;7;16;6;16
PITA_16866;663;929;1037;690;575;591
PITA_28935;1971;3074;4130;3101;3506;4303
PITA_49871;1;1;0;0;2;1
PITA_04423;7;0;0;6;1;0
PITA_29303;0;0;0;0;0;0
PITA_51734;3;2;1;0;1;0
PITA_20754;328;451;804;327;309;675
PITA_40656;76;153;160;110;117;105
PITA_37979;22;81;32;0;19;30
PITA_12174;59;64;128;75;92;109
PITA_36695;0;0;0;0;0;0
PITA_37645;56;61;171;53;76;95
PITA_19633;6;13;26;25;63;25
PITA_18121;67;61;99;50;48;52
PITA_37217;976;2349;2541;1245;1765;1879
PITA_30648;0;0;0;0;0;0
PITA_15749;264;226;507;337;318;300
PITA_39187;0;0;1;1;0;8
PITA_03231;14;3;13;10;6;2
PITA_03117;1;1;18;1;1;5
PITA_03292;0;0;0;0;0;0
PITA_40491;0;0;0;0;0;0
PITA_42903;2;3;0;1;0;1
PITA_38530;3;0;5;7;0;3
PITA_35791;17;13;52;23;23;17
PITA_37272;0;0;0;0;0;0
PITA_05604;0;0;0;0;0;0
PITA_31894;216;251;407;273;211;301
PITA_36359;0;0;0;0;0;0
PITA_35842;346;423;710;474;509;540
PITA_14312;0;0;0;0;0;0
PITA_32495;466;413;1146;451;606;599
PITA_16846;0;0;0;0;0;0
PITA_06852;15;22;14;13;26;22
PITA_45408;94;76;77;34;126;15
PITA_39284;0;0;0;0;0;0
PITA_35412;32;1;24;20;14;0
PITA_10081;3142;3299;6766;4466;4355;5520
PITA_41654;1;3;1;11;1;13
PITA_08759;0;0;0;0;0;0
PITA_19386;0;0;0;0;0;0
PITA_03710;8;1;3;0;3;1
PITA_21467;1;0;0;1;0;0
PITA_37592;17;8;16;6;9;6
PITA_49817;0;0;0;0;0;0
PITA_27858;959;183;858;799;428;6
PITA_33733;28;26;62;37;36;24
PITA_12263;214;192;359;275;175;284
PITA_04336;0;0;0;0;0;0
PITA_32557;181;58;420;178;143;207
PITA_04287;44;68;138;60;25;77
PITA_39117;0;0;0;0;0;0
PITA_19743;9;4;8;2;5;1
PITA_14567;0;0;0;0;0;0
PITA_23597;0;0;27;0;14;6
PITA_48262;312;106;378;663;503;83
PITA_24725;18;14;33;20;19;28
PITA_48112;0;0;0;0;0;0
PITA_03859;0;0;0;0;0;0
PITA_23530;13;19;27;21;20;22
PITA_38527;57;47;136;67;122;126
PITA_11296;0;0;0;0;0;0
PITA_11735;0;0;0;0;0;0
PITA_09124;0;0;0;0;0;0
PITA_15930;335;476;815;471;362;580
PITA_38102;1993;1893;3944;3174;2170;2837
PITA_07371;0;0;0;0;0;1
PITA_01710;58;31;149;61;49;32
PITA_46323;0;0;0;0;0;0
PITA_49531;153;268;179;110;288;82
PITA_22084;432;682;863;850;522;692
PITA_23844;668;862;1504;616;483;720
PITA_11426;595;868;1390;751;751;939
PITA_16197;1;5;2;0;1;0
PITA_13962;29;48;73;34;34;47
PITA_43333;0;0;0;0;0;0
PITA_08685;54;35;129;67;52;54
PITA_26551;4;0;0;0;0;0
PITA_19885;13;2;0;27;5;8
PITA_26612;0;0;0;0;0;0
PITA_17507;367;387;645;392;440;596
PITA_13364;71;94;154;125;61;66
PITA_43207;66;79;125;57;87;59
PITA_32372;0;0;0;0;0;0
PITA_00086;7;1;1;5;2;11
PITA_44109;56;77;166;76;65;120
PITA_20510;302;340;798;569;813;428
PITA_02877;37;56;108;23;56;74
PITA_28520;197;215;457;231;210;282
PITA_36155;4;1;0;2;1;0
PITA_23928;0;0;0;1;0;0
PITA_01383;42;26;69;31;18;43
PITA_46008;234;329;787;550;375;500
PITA_25037;9;13;13;21;7;0
PITA_26297;259;326;728;445;395;513
PITA_14052;469;795;1004;734;689;1132
PITA_16359;130;57;214;91;29;84
PITA_45654;164;264;369;245;317;734
PITA_39594;7;3;14;6;5;9
PITA_10239;0;0;0;0;0;0
PITA_32946;0;0;0;1;0;2
PITA_12825;45;60;121;49;67;88
PITA_00980;0;0;0;0;0;0
PITA_28333;78;135;232;87;98;175
PITA_31691;0;0;0;1;0;0
PITA_15096;71;114;121;88;78;307
PITA_31310;62;87;142;68;44;79
PITA_05028;1;6;9;3;0;2
PITA_27962;18;37;18;15;32;27
PITA_22678;77;219;772;536;273;126
PITA_50593;0;0;0;0;0;0
PITA_22799;6454;11319;16343;8254;8446;12619
PITA_16083;62;26;143;94;28;67
PITA_47768;0;0;0;0;0;0
PITA_39612;23;13;59;21;7;9
PITA_44291;0;0;0;0;0;0
PITA_17818;758;781;1542;934;751;952
PITA_42504;36;40;51;42;20;57
PITA_14789;325;372;664;382;580;537
PITA_45859;47;73;75;40;81;51
PITA_12164;0;2;0;0;3;2
PITA_37478;56;223;102;70;280;30
PITA_15210;0;0;0;0;0;3
PITA_25531;11;19;24;19;13;24
PITA_27061;97;139;212;144;120;167
PITA_35924;149;121;266;203;140;219
PITA_03633;9;9;16;28;15;12
PITA_36153;102;142;211;101;99;135
PITA_44054;60;47;90;53;58;100
PITA_39012;0;0;0;0;0;0
PITA_37897;162;149;272;169;152;204
PITA_01898;607;1428;1202;577;844;490
PITA_35437;68;41;104;57;96;45
PITA_20148;8;37;19;4;16;36
PITA_14810;0;0;0;0;0;0
PITA_21646;0;0;1;0;0;0
PITA_38851;158;180;427;413;260;170
PITA_43806;290;417;701;349;427;627
PITA_18548;0;0;0;0;0;0
PITA_21339;5;8;18;8;22;1
PITA_14110;0;0;0;0;0;0
PITA_36162;1;5;3;0;0;2
PITA_39597;66;27;109;53;32;99
PITA_23841;38;77;118;67;38;67
PITA_09575;1;0;0;0;0;6
PITA_32739;24;53;61;68;29;52
PITA_26591;0;0;0;0;0;0
PITA_21805;0;0;0;0;0;0
PITA_31975;185;0;326;8;154;209
PITA_36733;0;0;0;0;0;0
PITA_03099;1297;1719;2289;1742;1272;1519
PITA_03879;0;1;0;0;0;0
PITA_19146;8;13;34;54;17;77
PITA_11997;2325;1748;4736;2503;2942;3085
PITA_17323;0;0;0;0;0;0
PITA_13820;11;14;10;16;33;0
PITA_42750;0;0;0;0;0;0
PITA_40727;1;3;2;3;10;0
PITA_41506;51;33;82;93;63;130
PITA_36879;0;2;2;9;8;0
PITA_18912;125;75;236;156;108;213
PITA_39298;0;0;0;0;0;0
PITA_40136;0;0;0;0;0;0
PITA_04093;341;323;612;372;593;361
PITA_26120;1;0;0;0;0;0
PITA_03338;0;2;0;0;4;0
PITA_24249;0;0;3;2;0;0
PITA_19750;12;32;51;4;12;0
PITA_05677;378;604;1238;521;732;817
PITA_00544;0;0;0;0;0;0
PITA_08304;2;0;0;0;0;0
PITA_48142;97;543;255;496;443;237
PITA_38359;0;0;0;0;0;0
PITA_14072;400;443;1024;549;499;442
PITA_33740;0;1;0;3;0;0
PITA_30706;0;4;11;1;2;1
PITA_02488;764;785;1406;955;925;975
PITA_09716;0;0;0;0;0;0
PITA_43104;0;0;0;0;18;0
PITA_36294;105;122;246;99;65;101
PITA_42264;0;1;6;4;0;0
PITA_35610;0;1;2;0;0;0
PITA_39956;6;9;36;16;4;19
PITA_30832;768;880;1536;1123;1093;1053
PITA_18869;0;0;0;0;0;0
PITA_24994;90;208;221;118;90;110
PITA_45937;0;0;0;0;0;1
PITA_41779;0;0;1;0;0;0
PITA_43600;0;0;12;0;0;0
PITA_21299;0;0;0;0;0;0
PITA_17658;784;1104;1532;857;1043;1077
PITA_40441;0;3;1;1;0;3
PITA_19919;0;1;0;0;1;0
PITA_23358;383;293;732;532;347;586
PITA_40575;339;436;544;390;392;469
PITA_17950;0;0;0;0;0;0
PITA_23136;0;0;0;0;0;0
PITA_07817;32;0;37;38;55;51
PITA_30935;62;105;75;184;64;173
PITA_42019;31;111;61;52;78;101
PITA_20090;6;1;6;4;8;6
PITA_41202;0;0;0;0;0;0
PITA_51730;155;149;252;228;174;145
PITA_03844;31;30;81;36;51;14
PITA_45899;73;137;154;109;62;104
PITA_49232;0;0;0;0;0;0
PITA_28622;0;0;0;0;0;0
PITA_42514;0;0;0;0;0;0
PITA_24344;0;0;0;0;0;0
PITA_32723;9;16;23;32;17;4
PITA_37781;0;1;0;1;0;1
PITA_30547;6;0;1;21;1;3
PITA_50836;3;1;25;1;0;2
PITA_29703;3;0;1;0;0;6
PITA_25350;65;65;183;126;123;98
PITA_36862;0;0;2;0;0;0
PITA_02806;444;516;1110;496;529;585
PITA_06129;31;67;143;46;80;45
PITA_21043;0;0;1;0;0;0
PITA_25377;11;5;6;10;12;22
PITA_36349;29;20;44;21;30;27
PITA_29575;0;0;0;0;0;0
PITA_38136;14;24;14;12;13;18
PITA_42307;0;0;0;0;0;0
PITA_42468;8;19;23;26;41;9
PITA_50657;0;0;0;0;0;0
PITA_13974;950;1067;1947;1214;917;1215
PITA_31570;2;1;3;0;0;0
PITA_13030;0;0;1;0;0;0
PITA_35845;141;31;91;41;76;14
PITA_21895;10;34;47;30;40;41
PITA_44025;201;216;501;296;227;287
PITA_36329;0;0;0;0;0;0
PITA_11287;0;0;0;1;0;0
PITA_02153;39;24;37;64;68;22
PITA_14613;5;0;4;4;3;6
PITA_31523;261;227;526;516;500;361
PITA_08821;0;0;0;0;0;0
PITA_50851;119;76;237;130;92;170
PITA_30475;1;0;0;0;0;0
PITA_10737;42;46;102;41;37;47
PITA_16708;0;0;1;1;0;0
PITA_01190;7949;18784;16494;853;17499;7809
PITA_40161;4;0;4;1;7;1
PITA_02300;400;468;989;413;411;461
PITA_20749;0;0;0;0;0;0
PITA_29759;60;47;92;41;84;64
PITA_05718;0;0;0;0;0;0
PITA_39558;0;1;5;2;4;6
PITA_48644;0;0;1;0;1;0
PITA_13174;155;45;201;160;129;58
PITA_46447;40;44;38;25;61;55
PITA_50145;21;20;28;39;37;58
PITA_26907;18;12;21;43;28;39
PITA_40770;0;0;0;1;0;0
PITA_05891;0;5;12;7;11;0
PITA_40171;0;1;0;0;1;0
PITA_44465;0;0;0;0;0;0
PITA_14241;379;598;779;308;416;788
PITA_19260;0;0;0;0;0;0
PITA_38231;1967;1512;4094;3422;3331;1559
PITA_13548;1165;738;1910;1037;690;664
PITA_41757;29;23;68;42;32;50
PITA_39959;0;19;0;122;0;0
PITA_06856;0;0;2;0;0;0
PITA_05781;0;0;0;0;0;0
PITA_40596;2;0;0;0;0;0
PITA_08729;0;0;0;0;0;0
PITA_48157;0;2;0;1;0;0
PITA_06637;0;2;0;6;1;0
PITA_13686;44;26;52;30;52;89
PITA_43030;0;0;0;0;0;0
PITA_39062;0;0;0;0;0;0
PITA_14562;0;0;0;0;0;0
PITA_26369;324;632;794;415;379;240
PITA_17853;699;930;1541;801;1337;1232
PITA_08775;27;66;74;54;55;141
PITA_20236;415;513;823;667;481;641
PITA_30874;671;802;1542;848;748;976
PITA_10181;42;51;64;40;57;156
PITA_05153;0;4;9;45;11;29
PITA_44208;183;228;378;459;276;753
PITA_22535;27;10;29;102;51;8
PITA_49325;0;0;0;0;0;0
PITA_23669;19;16;38;19;14;24
PITA_39561;80;47;89;70;57;57
PITA_28273;4;2;4;42;26;15
PITA_47659;0;5;7;0;1;3
PITA_50732;0;0;0;0;0;0
PITA_10447;89;222;301;116;111;197
PITA_46782;0;0;0;0;0;0
PITA_47170;52;69;52;47;28;29
PITA_01653;5;20;21;20;7;7
PITA_43975;4;0;7;4;0;12
PITA_16152;3;1;0;2;7;6
PITA_28063;0;0;4;1;3;1
PITA_35623;2;2;2;0;2;2
PITA_51633;4;1;5;17;2;0
PITA_06558;0;0;0;0;0;0
PITA_10331;0;10;3;0;0;0
PITA_49540;0;0;0;0;0;0
PITA_42427;217;224;561;238;197;347
PITA_50348;0;22;55;4;3;0
PITA_44513;1;0;0;0;0;0
PITA_22981;12;1;2;4;3;12
PITA_38061;0;0;4;0;2;2
PITA_02733;0;3;4;1;0;2
PITA_14189;65;189;220;102;153;145
PITA_30604;49;2;74;49;20;0
PITA_22699;10;14;24;14;14;22
PITA_03893;164;90;271;203;199;89
PITA_13085;3;0;1;3;2;3
PITA_35318;0;0;0;0;0;0
PITA_19404;67;35;95;75;51;82
PITA_09755;0;0;4;1;5;2
PITA_17052;17;15;50;20;25;35
PITA_12471;0;0;0;0;0;0
PITA_21532;23;16;52;13;15;4
